SPX_DATE,SPX_HIGH,SPX_LOW,SPX_OPEN,SPX_CLOSE,VIX
7/11/2012,1345,1333.25,1341.4,1341.45,17.95
7/12/2012,1341.29,1325.41,1341.29,1334.76,18.33
7/13/2012,1357.7,1334.81,1334.81,1356.78,16.74
7/16/2012,1357.26,1348.51,1356.5,1353.64,17.11
7/17/2012,1365.36,1345.07,1353.68,1363.67,16.48
7/18/2012,1375.26,1358.96,1363.58,1372.78,16.16
7/19/2012,1380.39,1371.21,1373.01,1376.51,15.45
7/20/2012,1376.51,1362.19,1376.51,1362.66,16.27
7/23/2012,1362.34,1337.56,1362.34,1350.52,18.62
7/24/2012,1351.53,1329.24,1350.52,1338.31,20.47
7/25/2012,1343.98,1331.5,1338.35,1337.89,19.34
7/26/2012,1363.13,1338.17,1338.17,1360.02,17.53
7/27/2012,1389.19,1360.05,1360.05,1385.97,16.7
7/30/2012,1391.74,1381.37,1385.94,1385.3,18.03
7/31/2012,1387.16,1379.17,1385.27,1379.32,18.93
8/1/2012,1385.03,1373.35,1379.32,1375.14,18.96
8/2/2012,1375.13,1354.65,1375.13,1365,17.57
8/3/2012,1394.16,1365.45,1365.45,1390.99,15.64
8/6/2012,1399.63,1391.04,1391.04,1394.23,15.95
8/7/2012,1407.14,1394.46,1394.46,1401.35,15.99
8/8/2012,1404.14,1396.13,1401.23,1402.22,15.32
8/9/2012,1405.95,1398.8,1402.26,1402.8,15.28
8/10/2012,1405.98,1395.62,1402.58,1405.87,14.74
8/13/2012,1405.87,1397.32,1405.87,1404.11,13.7
8/14/2012,1410.03,1400.6,1404.36,1403.93,14.85
8/15/2012,1407.73,1401.83,1403.89,1405.53,14.63
8/16/2012,1417.44,1404.15,1405.57,1415.51,14.29
8/17/2012,1418.71,1414.67,1415.84,1418.16,13.45
8/20/2012,1418.13,1412.12,1417.85,1418.13,14.02
8/21/2012,1426.68,1410.86,1418.13,1413.17,15.02
8/22/2012,1416.12,1406.78,1413.09,1413.49,15.11
8/23/2012,1413.49,1400.5,1413.49,1402.08,15.96
8/24/2012,1413.46,1398.04,1401.99,1411.13,15.18
8/27/2012,1416.17,1409.11,1411.13,1410.44,16.35
8/28/2012,1413.63,1405.59,1410.44,1409.3,16.49
8/29/2012,1413.95,1406.57,1409.32,1410.49,17.06
8/30/2012,1410.08,1397.01,1410.08,1399.48,17.83
8/31/2012,1413.09,1398.96,1400.07,1406.58,17.47
9/4/2012,1409.31,1396.56,1406.54,1404.94,17.98
9/5/2012,1408.81,1401.25,1404.94,1403.44,17.74
9/6/2012,1432.12,1403.74,1403.74,1432.12,15.6
9/7/2012,1437.92,1431.45,1432.12,1437.92,14.38
9/10/2012,1438.74,1428.98,1437.92,1429.08,16.28
9/11/2012,1437.76,1429.13,1429.13,1433.56,16.41
9/12/2012,1439.15,1432.99,1433.56,1436.56,15.8
9/13/2012,1463.76,1435.34,1436.56,1459.99,14.05
9/14/2012,1474.51,1460.07,1460.07,1465.77,14.51
9/17/2012,1465.63,1457.55,1465.42,1461.19,14.59
9/18/2012,1461.47,1456.13,1461.19,1459.32,14.18
9/19/2012,1465.15,1457.88,1459.5,1461.05,13.88
9/20/2012,1461.23,1449.98,1461.05,1460.26,14.07
9/21/2012,1467.07,1459.51,1460.34,1460.15,13.98
9/24/2012,1460.72,1452.06,1459.76,1456.89,14.15
9/25/2012,1463.24,1441.59,1456.94,1441.59,15.43
9/26/2012,1441.6,1430.53,1441.6,1433.32,16.81
9/27/2012,1450.2,1433.36,1433.36,1447.15,14.84
9/28/2012,1447.13,1435.6,1447.13,1440.67,15.73
10/1/2012,1457.14,1440.9,1440.9,1444.49,16.32
10/2/2012,1451.52,1439.01,1444.99,1445.75,15.71
10/3/2012,1454.3,1441.99,1446.05,1450.99,15.43
10/4/2012,1463.14,1451.08,1451.08,1461.4,14.55
10/5/2012,1470.96,1456.89,1461.4,1460.93,14.33
10/8/2012,1460.93,1453.1,1460.93,1455.88,15.11
10/9/2012,1455.9,1441.18,1455.9,1441.48,16.37
10/10/2012,1442.52,1430.64,1441.48,1432.56,16.29
10/11/2012,1443.9,1432.82,1432.82,1432.84,15.59
10/12/2012,1438.43,1425.53,1432.84,1428.59,16.14
10/15/2012,1441.31,1427.24,1428.75,1440.13,15.27
10/16/2012,1455.51,1440.31,1440.31,1454.92,15.22
10/17/2012,1462.2,1453.35,1454.22,1460.91,15.07
10/18/2012,1464.02,1452.63,1460.94,1457.34,15.03
10/19/2012,1457.34,1429.85,1457.34,1433.19,17.06
10/22/2012,1435.46,1422.06,1433.21,1433.82,16.62
10/23/2012,1433.74,1407.56,1433.74,1413.11,18.83
10/24/2012,1420.04,1407.1,1413.2,1408.75,18.33
10/25/2012,1421.12,1405.14,1409.74,1412.97,18.12
10/26/2012,1417.09,1403.28,1412.97,1411.94,17.81
10/31/2012,1418.76,1405.95,1410.99,1412.16,18.6
11/1/2012,1428.35,1412.2,1412.2,1427.59,16.69
11/2/2012,1434.27,1412.91,1427.59,1414.2,17.59
11/5/2012,1419.9,1408.13,1414.02,1417.26,18.42
11/6/2012,1433.38,1417.26,1417.26,1428.39,17.58
11/7/2012,1428.27,1388.14,1428.27,1394.53,19.08
11/8/2012,1401.23,1377.51,1394.53,1377.51,18.49
11/9/2012,1391.39,1373.03,1377.55,1379.85,18.61
11/12/2012,1384.87,1377.19,1379.86,1380.03,16.68
11/13/2012,1388.81,1371.39,1380.03,1374.53,16.65
11/14/2012,1380.13,1352.5,1374.64,1355.49,17.92
11/15/2012,1360.62,1348.05,1355.41,1353.33,17.99
11/16/2012,1362.03,1343.35,1353.36,1359.88,16.41
11/19/2012,1386.89,1359.88,1359.88,1386.89,15.24
11/20/2012,1389.77,1377.04,1386.82,1387.81,15.08
11/21/2012,1391.25,1386.39,1387.79,1391.03,15.31
11/23/2012,1409.16,1391.03,1391.03,1409.15,15.14
11/26/2012,1409.15,1397.68,1409.15,1406.29,15.5
11/27/2012,1409.01,1398.03,1406.29,1398.94,15.92
11/28/2012,1410.31,1385.43,1398.77,1409.93,15.51
11/29/2012,1419.7,1409.04,1409.96,1415.95,15.06
11/30/2012,1418.86,1411.63,1415.95,1416.18,15.87
12/3/2012,1423.73,1408.46,1416.34,1409.46,16.64
12/4/2012,1413.14,1403.65,1409.46,1407.05,17.12
12/5/2012,1415.56,1398.23,1407.05,1409.28,16.46
12/6/2012,1413.95,1405.93,1409.43,1413.94,16.58
12/7/2012,1420.34,1410.9,1413.95,1418.07,15.9
12/10/2012,1421.64,1415.64,1418.07,1418.55,16.05
12/11/2012,1434.27,1418.55,1418.55,1427.84,15.57
12/12/2012,1438.59,1426.76,1427.84,1428.48,15.95
12/13/2012,1431.36,1416,1428.48,1419.45,16.56
12/14/2012,1419.45,1411.88,1419.45,1413.58,17
12/17/2012,1430.67,1413.54,1413.54,1430.36,16.34
12/18/2012,1448,1430.47,1430.47,1446.79,15.57
12/19/2012,1447.75,1435.8,1446.79,1435.81,17.36
12/20/2012,1443.7,1432.82,1435.81,1443.69,17.67
12/21/2012,1443.67,1422.58,1443.67,1430.15,17.84
12/24/2012,1430.15,1424.66,1430.15,1426.66,18.59
12/26/2012,1429.42,1416.43,1426.66,1419.83,19.48
12/27/2012,1422.8,1401.8,1419.83,1418.1,19.47
12/28/2012,1418.1,1401.58,1418.1,1402.43,22.72
12/31/2012,1426.74,1398.11,1402.43,1426.19,18.02
1/2/2013,1462.43,1426.19,1426.19,1462.42,14.68
1/3/2013,1465.47,1455.53,1462.42,1459.37,14.56
1/4/2013,1467.94,1458.99,1459.37,1466.47,13.83
1/7/2013,1466.47,1456.62,1466.47,1461.89,13.79
1/8/2013,1461.89,1451.64,1461.89,1457.15,13.62
1/9/2013,1464.73,1457.15,1457.15,1461.02,13.81
1/10/2013,1472.3,1461.02,1461.02,1472.12,13.49
1/11/2013,1472.75,1467.58,1472.12,1472.05,13.36
1/14/2013,1472.05,1465.69,1472.05,1470.68,13.52
1/15/2013,1473.31,1463.76,1470.67,1472.34,13.55
1/16/2013,1473.96,1467.6,1472.33,1472.63,13.42
1/17/2013,1485.16,1472.63,1472.63,1480.94,13.57
1/18/2013,1485.98,1475.81,1480.95,1485.98,12.46
1/22/2013,1492.56,1481.16,1485.98,1492.56,12.43
1/23/2013,1496.13,1489.9,1492.56,1494.81,12.46
1/24/2013,1502.27,1489.46,1494.81,1494.82,12.69
1/25/2013,1503.26,1494.82,1494.82,1502.96,12.89
1/28/2013,1503.23,1496.33,1502.96,1500.18,13.57
1/29/2013,1509.35,1498.09,1500.18,1507.84,13.31
1/30/2013,1509.94,1500.11,1507.84,1501.96,14.32
1/31/2013,1504.19,1496.76,1501.96,1498.11,14.28
2/1/2013,1514.41,1498.11,1498.11,1513.17,12.9
2/4/2013,1513.17,1495.02,1513.17,1495.71,14.67
2/5/2013,1514.96,1495.71,1495.71,1511.29,13.72
2/6/2013,1512.53,1504.71,1511.29,1512.12,13.41
2/7/2013,1512.9,1498.49,1512.12,1509.39,13.5
2/8/2013,1518.31,1509.39,1509.39,1517.93,13.02
2/11/2013,1518.31,1513.61,1517.93,1517.01,12.94
2/12/2013,1522.29,1515.61,1517.01,1519.43,12.64
2/13/2013,1524.69,1515.93,1519.43,1520.33,12.98
2/14/2013,1523.14,1514.02,1520.33,1521.38,12.66
2/15/2013,1524.24,1514.14,1521.38,1519.79,12.46
2/19/2013,1530.94,1519.79,1519.79,1530.94,12.31
2/20/2013,1530.94,1511.41,1530.94,1511.95,14.68
2/21/2013,1511.95,1497.29,1511.95,1502.42,15.22
2/22/2013,1515.64,1502.42,1502.42,1515.6,14.17
2/25/2013,1525.84,1487.85,1515.6,1487.85,18.99
2/26/2013,1498.99,1485.01,1487.85,1496.94,16.87
2/27/2013,1520.08,1494.88,1496.94,1515.99,14.73
2/28/2013,1525.34,1514.46,1515.99,1514.68,15.51
3/1/2013,1519.99,1501.48,1514.68,1518.2,15.36
3/4/2013,1525.27,1512.29,1518.2,1525.2,14.01
3/5/2013,1543.47,1525.2,1525.2,1539.79,13.48
3/6/2013,1545.25,1538.11,1539.79,1541.46,13.53
3/7/2013,1545.78,1541.46,1541.46,1544.26,13.06
3/8/2013,1552.48,1542.94,1544.26,1551.18,12.59
3/11/2013,1556.27,1547.36,1551.15,1556.22,11.56
3/12/2013,1556.77,1548.24,1556.22,1552.48,12.27
3/13/2013,1556.39,1548.25,1552.48,1554.52,11.83
3/14/2013,1563.32,1554.52,1554.52,1563.23,11.3
3/15/2013,1563.62,1555.74,1563.21,1560.7,11.3
3/18/2013,1560.7,1545.13,1560.7,1552.1,13.36
3/19/2013,1557.25,1538.57,1552.1,1548.34,14.39
3/20/2013,1561.56,1548.34,1548.34,1558.71,12.67
3/21/2013,1558.71,1543.55,1558.71,1545.8,13.99
3/22/2013,1557.74,1545.9,1545.9,1556.89,13.57
3/25/2013,1564.91,1546.22,1556.89,1551.69,13.74
3/26/2013,1563.95,1551.69,1551.69,1563.77,12.77
3/27/2013,1564.07,1551.9,1563.75,1562.85,13.15
3/28/2013,1570.28,1561.08,1562.86,1569.19,12.7
4/1/2013,1570.57,1558.47,1569.18,1562.17,13.58
4/2/2013,1573.66,1562.17,1562.17,1570.25,12.78
4/3/2013,1571.47,1549.8,1570.25,1553.69,14.21
4/4/2013,1562.6,1552.52,1553.69,1559.98,13.89
4/5/2013,1559.98,1539.5,1559.98,1553.28,13.92
4/8/2013,1563.07,1548.63,1553.26,1563.07,13.19
4/9/2013,1573.89,1560.92,1563.11,1568.61,12.84
4/10/2013,1589.07,1568.61,1568.61,1587.73,12.36
4/11/2013,1597.35,1586.17,1587.73,1593.37,12.24
4/12/2013,1593.3,1579.97,1593.3,1588.85,12.06
4/15/2013,1588.84,1552.28,1588.84,1552.36,17.27
4/16/2013,1575.35,1552.36,1552.36,1574.57,13.96
4/17/2013,1574.57,1543.69,1574.57,1552.01,16.51
4/18/2013,1554.38,1536.03,1552.03,1541.61,17.56
4/19/2013,1555.89,1539.4,1541.61,1555.25,14.97
4/22/2013,1565.55,1548.19,1555.25,1562.5,14.39
4/23/2013,1579.58,1562.5,1562.5,1578.78,13.48
4/24/2013,1583,1575.8,1578.78,1578.79,13.61
4/25/2013,1592.64,1578.93,1578.93,1585.16,13.62
4/26/2013,1585.78,1577.56,1585.16,1582.24,13.61
4/29/2013,1596.65,1582.34,1582.34,1593.61,13.71
4/30/2013,1597.57,1586.5,1593.58,1597.57,13.52
5/1/2013,1597.55,1581.28,1597.55,1582.7,14.49
5/2/2013,1598.6,1582.77,1582.77,1597.59,13.59
5/3/2013,1618.46,1597.6,1597.6,1614.42,12.85
5/6/2013,1619.77,1614.21,1614.4,1617.5,12.66
5/7/2013,1626.03,1616.64,1617.55,1625.96,12.83
5/8/2013,1632.78,1622.7,1625.95,1632.69,12.66
5/9/2013,1635.01,1623.09,1632.69,1626.67,13.13
5/10/2013,1633.7,1623.71,1626.69,1633.7,12.59
5/13/2013,1636,1626.74,1632.1,1633.77,12.55
5/14/2013,1651.1,1633.75,1633.75,1650.34,12.77
5/15/2013,1661.49,1646.68,1649.13,1658.78,12.81
5/16/2013,1660.51,1648.6,1658.07,1650.47,13.07
5/17/2013,1667.47,1652.45,1652.45,1667.47,12.45
5/20/2013,1672.84,1663.52,1665.71,1666.29,13.02
5/21/2013,1674.93,1662.67,1666.2,1669.16,13.37
5/22/2013,1687.18,1648.86,1669.39,1655.35,13.82
5/23/2013,1655.5,1635.53,1651.62,1650.51,14.07
5/24/2013,1649.78,1636.88,1646.67,1649.6,13.99
5/28/2013,1674.21,1652.63,1652.63,1660.06,14.48
5/29/2013,1656.57,1640.05,1656.57,1648.36,14.83
5/30/2013,1661.91,1648.61,1649.14,1654.41,14.53
5/31/2013,1658.99,1630.74,1652.13,1630.74,16.3
6/3/2013,1640.42,1622.72,1631.71,1640.42,16.28
6/4/2013,1646.53,1623.62,1640.73,1631.38,16.27
6/5/2013,1629.31,1607.09,1629.05,1608.9,17.5
6/6/2013,1622.56,1598.23,1609.29,1622.56,16.63
6/7/2013,1644.4,1625.27,1625.27,1643.38,15.14
6/10/2013,1648.69,1639.26,1644.67,1642.81,15.44
6/11/2013,1640.13,1622.92,1638.64,1626.13,17.07
6/12/2013,1637.71,1610.92,1629.94,1612.52,18.59
6/13/2013,1639.25,1608.07,1612.15,1636.36,16.41
6/14/2013,1640.8,1623.96,1635.52,1626.73,17.15
6/17/2013,1646.5,1630.34,1630.64,1639.04,16.8
6/18/2013,1654.19,1639.77,1639.77,1651.81,16.61
6/19/2013,1652.45,1628.91,1651.83,1628.93,16.64
6/20/2013,1624.62,1584.32,1624.62,1588.19,20.49
6/21/2013,1599.19,1577.7,1588.62,1592.43,18.9
6/24/2013,1588.77,1560.33,1588.77,1573.09,20.11
6/25/2013,1593.79,1577.09,1577.52,1588.03,18.47
6/26/2013,1606.83,1592.27,1592.27,1603.26,17.21
6/27/2013,1620.07,1606.44,1606.44,1613.2,16.86
6/28/2013,1615.94,1601.06,1611.12,1606.28,16.86
7/1/2013,1626.61,1609.78,1609.78,1614.96,16.37
7/2/2013,1624.26,1606.77,1614.29,1614.08,16.44
7/3/2013,1618.97,1604.57,1611.48,1615.41,16.2
7/5/2013,1632.07,1614.71,1618.65,1631.89,14.89
7/8/2013,1644.68,1634.2,1634.2,1640.46,14.78
7/9/2013,1654.18,1643.93,1643.93,1652.32,14.35
7/10/2013,1657.92,1647.66,1651.56,1652.62,14.21
7/11/2013,1676.63,1657.41,1657.41,1675.02,14.01
7/12/2013,1680.19,1672.33,1675.26,1680.19,13.84
7/15/2013,1684.51,1677.89,1679.59,1682.5,13.79
7/16/2013,1683.73,1671.84,1682.7,1676.26,14.42
7/17/2013,1684.75,1677.91,1677.91,1680.91,13.78
7/18/2013,1693.12,1681.05,1681.05,1689.37,13.77
7/19/2013,1692.09,1684.08,1686.15,1692.09,12.54
7/22/2013,1697.61,1690.67,1694.41,1695.53,12.29
7/23/2013,1698.78,1691.13,1696.63,1692.39,12.66
7/24/2013,1698.38,1682.57,1696.06,1685.94,13.18
7/25/2013,1690.94,1680.07,1685.21,1690.25,12.97
7/26/2013,1691.85,1676.03,1687.31,1691.65,12.72
7/29/2013,1690.92,1681.86,1690.32,1685.33,13.39
7/30/2013,1693.19,1682.42,1687.92,1685.96,13.39
7/31/2013,1698.43,1684.94,1687.76,1685.73,13.45
8/1/2013,1707.85,1689.42,1689.42,1706.87,12.94
8/2/2013,1709.67,1700.68,1706.1,1709.67,11.98
8/5/2013,1709.24,1703.55,1708.01,1707.14,11.84
8/6/2013,1705.79,1693.29,1705.79,1697.37,12.72
8/7/2013,1695.3,1684.91,1695.3,1690.91,12.98
8/8/2013,1700.18,1688.38,1693.35,1697.48,12.73
8/9/2013,1699.42,1686.02,1696.1,1691.42,13.41
8/12/2013,1691.49,1683.35,1688.37,1689.47,12.81
8/13/2013,1696.81,1682.62,1690.65,1694.16,12.31
8/14/2013,1695.52,1684.83,1693.88,1685.39,13.04
8/15/2013,1679.61,1658.59,1679.61,1661.32,14.73
8/16/2013,1663.6,1652.61,1661.22,1655.83,14.37
8/19/2013,1659.18,1645.84,1655.25,1646.06,15.1
8/20/2013,1658.92,1646.08,1646.81,1652.35,14.91
8/21/2013,1656.99,1639.43,1650.66,1642.8,15.94
8/22/2013,1659.55,1645.03,1645.03,1656.96,14.76
8/23/2013,1664.85,1654.81,1659.92,1663.5,13.98
8/26/2013,1669.51,1656.02,1664.29,1656.78,14.99
8/27/2013,1652.54,1629.05,1652.54,1630.48,16.77
8/28/2013,1641.18,1627.47,1630.25,1634.96,16.49
8/29/2013,1646.41,1630.88,1633.5,1638.17,16.81
8/30/2013,1640.08,1628.05,1638.89,1632.97,17.01
9/3/2013,1651.35,1633.41,1635.95,1639.77,16.61
9/4/2013,1655.72,1637.41,1640.72,1653.08,15.88
9/5/2013,1659.17,1653.07,1653.28,1655.08,15.77
9/6/2013,1664.83,1640.62,1657.44,1655.17,15.85
9/9/2013,1672.4,1656.85,1656.85,1671.71,15.63
9/10/2013,1684.09,1674.32,1674.32,1683.99,14.53
9/11/2013,1689.13,1678.7,1681.04,1689.13,13.82
9/12/2013,1689.97,1681.96,1689.21,1683.42,14.29
9/13/2013,1688.73,1682.22,1685.04,1687.99,14.16
9/16/2013,1704.95,1691.7,1691.7,1697.6,14.38
9/17/2013,1705.52,1697.73,1697.73,1704.76,14.53
9/18/2013,1729.44,1700.35,1705.74,1725.52,13.59
9/19/2013,1729.86,1720.2,1727.34,1722.34,13.16
9/20/2013,1725.23,1708.89,1722.44,1709.91,13.12
9/23/2013,1711.44,1697.1,1711.44,1701.84,14.31
9/24/2013,1707.63,1694.9,1702.6,1697.42,14.08
9/25/2013,1701.71,1691.88,1698.02,1692.77,14.01
9/26/2013,1703.85,1693.11,1694.05,1698.67,14.06
9/27/2013,1695.52,1687.11,1695.52,1691.75,15.46
9/30/2013,1687.26,1674.99,1687.26,1681.55,16.6
10/1/2013,1696.55,1682.07,1682.41,1695,15.54
10/2/2013,1693.87,1680.34,1691.9,1693.87,16.6
10/3/2013,1692.35,1670.36,1692.35,1678.66,17.67
10/4/2013,1691.94,1677.33,1678.79,1690.5,16.74
10/7/2013,1687.15,1674.7,1687.15,1676.12,19.41
10/8/2013,1676.79,1655.03,1676.22,1655.45,20.34
10/9/2013,1662.47,1646.47,1656.99,1656.4,19.6
10/10/2013,1692.56,1660.88,1660.88,1692.56,16.48
10/11/2013,1703.44,1688.52,1691.09,1703.2,15.72
10/14/2013,1711.03,1692.13,1699.86,1710.14,16.07
10/15/2013,1711.57,1695.93,1709.17,1698.06,18.66
10/16/2013,1721.76,1700.49,1700.49,1721.54,14.71
10/17/2013,1733.45,1714.12,1720.17,1733.15,13.48
10/18/2013,1745.31,1735.74,1736.72,1744.5,13.04
10/21/2013,1747.79,1740.67,1745.2,1744.66,13.16
10/22/2013,1759.33,1746.48,1746.48,1754.67,13.33
10/23/2013,1752.27,1740.5,1752.27,1746.38,13.42
10/24/2013,1753.94,1745.5,1747.48,1752.07,13.2
10/25/2013,1759.82,1752.45,1756.01,1759.77,13.09
10/28/2013,1764.99,1757.67,1759.42,1762.11,13.31
10/29/2013,1772.09,1762.93,1762.93,1771.95,13.41
10/30/2013,1775.22,1757.24,1772.27,1763.31,13.65
10/31/2013,1768.53,1755.72,1763.24,1756.54,13.75
11/1/2013,1765.67,1752.7,1758.7,1761.64,13.28
11/4/2013,1768.78,1761.56,1763.4,1767.93,12.93
11/5/2013,1767.03,1755.76,1765.67,1762.97,13.27
11/6/2013,1773.74,1764.4,1765,1770.49,12.67
11/7/2013,1774.54,1746.2,1770.74,1747.15,13.91
11/8/2013,1770.78,1747.63,1748.37,1770.61,12.9
11/11/2013,1773.44,1767.85,1769.96,1771.89,12.53
11/12/2013,1771.78,1762.29,1769.51,1767.69,12.82
11/13/2013,1782,1760.64,1764.37,1782,12.52
11/14/2013,1791.53,1780.22,1782.75,1790.62,12.37
11/15/2013,1798.22,1790.66,1790.66,1798.18,12.19
11/18/2013,1802.33,1788,1798.82,1791.53,13.1
11/19/2013,1795.51,1784.72,1790.79,1787.87,13.39
11/20/2013,1795.73,1777.23,1789.59,1781.37,13.4
11/21/2013,1797.16,1783.52,1783.52,1795.85,12.66
11/22/2013,1804.84,1794.7,1797.21,1804.76,12.26
11/25/2013,1808.1,1800.58,1806.33,1802.48,12.79
11/26/2013,1808.42,1800.77,1802.87,1802.75,12.81
11/27/2013,1808.27,1802.77,1803.48,1807.23,12.98
11/29/2013,1813.55,1803.98,1808.69,1805.81,13.7
12/2/2013,1810.02,1798.6,1806.55,1800.9,14.23
12/3/2013,1800.1,1787.85,1800.1,1795.15,14.55
12/4/2013,1799.8,1779.09,1793.15,1792.81,14.7
12/5/2013,1792.82,1783.38,1792.82,1785.03,15.08
12/6/2013,1806.04,1788.36,1788.36,1805.09,13.79
12/9/2013,1811.52,1806.21,1806.21,1808.37,13.49
12/10/2013,1808.52,1801.75,1807.6,1802.62,13.91
12/11/2013,1802.97,1780.09,1802.76,1782.22,15.42
12/12/2013,1782.99,1772.28,1781.71,1775.5,15.54
12/13/2013,1780.92,1772.45,1777.98,1775.32,15.76
12/16/2013,1792.22,1777.48,1777.48,1786.54,16.03
12/17/2013,1786.77,1777.05,1786.47,1781,16.21
12/18/2013,1811.08,1767.99,1781.46,1810.65,13.8
12/19/2013,1810.88,1801.35,1809,1809.6,14.15
12/20/2013,1823.75,1810.25,1810.39,1818.32,13.79
12/23/2013,1829.75,1822.92,1822.92,1827.99,13.04
12/24/2013,1833.32,1828.02,1828.02,1833.32,12.48
12/26/2013,1842.84,1834.96,1834.96,1842.02,12.33
12/27/2013,1844.89,1839.81,1842.97,1841.4,12.46
12/30/2013,1842.47,1838.77,1841.47,1841.07,13.56
12/31/2013,1849.44,1842.41,1842.61,1848.36,13.72
1/2/2014,1845.86,1827.74,1845.86,1831.98,14.23
1/3/2014,1838.24,1829.13,1833.21,1831.37,13.76
1/6/2014,1837.16,1823.73,1832.31,1826.77,13.55
1/7/2014,1840.1,1828.71,1828.71,1837.88,12.92
1/8/2014,1840.02,1831.4,1837.9,1837.49,12.87
1/9/2014,1843.23,1830.38,1839,1838.13,12.89
1/10/2014,1843.15,1832.43,1840.06,1842.37,12.14
1/13/2014,1843.45,1815.52,1841.26,1819.2,13.28
1/14/2014,1839.26,1821.36,1821.36,1838.88,12.28
1/15/2014,1850.84,1840.52,1840.52,1848.38,12.28
1/16/2014,1847.99,1840.3,1847.99,1845.89,12.53
1/17/2014,1846.04,1835.23,1844.23,1838.7,12.44
1/21/2014,1849.31,1832.38,1841.05,1843.8,12.87
1/22/2014,1846.87,1840.88,1844.71,1844.86,12.84
1/23/2014,1842.29,1820.06,1842.29,1828.46,13.77
1/24/2014,1826.96,1790.29,1826.96,1790.29,18.14
1/27/2014,1795.98,1772.88,1791.03,1781.56,17.42
1/28/2014,1793.87,1779.49,1783,1792.5,15.8
1/29/2014,1790.15,1770.45,1790.15,1774.2,17.35
1/30/2014,1798.77,1777.17,1777.17,1794.19,17.29
1/31/2014,1793.88,1772.26,1790.88,1782.59,18.41
2/3/2014,1784.83,1739.66,1782.68,1741.89,21.44
2/4/2014,1758.73,1743.82,1743.82,1755.2,19.11
2/5/2014,1755.79,1737.92,1753.38,1751.64,19.95
2/6/2014,1774.06,1752.99,1752.99,1773.43,17.23
2/7/2014,1798.03,1776.01,1776.01,1797.02,15.29
2/10/2014,1799.94,1791.83,1796.2,1799.84,15.26
2/11/2014,1823.54,1800.41,1800.45,1819.75,14.51
2/12/2014,1826.55,1815.97,1820.12,1819.26,14.3
2/13/2014,1830.25,1809.22,1814.82,1829.83,14.14
2/14/2014,1841.65,1825.59,1828.46,1838.63,13.57
2/18/2014,1842.87,1835.01,1839.03,1840.76,13.87
2/19/2014,1847.5,1826.99,1838.9,1828.75,15.5
2/20/2014,1842.79,1824.58,1829.24,1839.78,14.79
2/21/2014,1846.13,1835.6,1841.07,1836.25,14.68
2/24/2014,1858.71,1836.78,1836.78,1847.61,14.23
2/25/2014,1852.91,1840.19,1847.66,1845.12,13.67
2/26/2014,1852.65,1840.66,1845.79,1845.16,14.35
2/27/2014,1854.53,1841.13,1844.9,1854.29,14.04
2/28/2014,1867.92,1847.67,1855.12,1859.45,14
3/3/2014,1857.68,1834.44,1857.68,1845.73,16
3/4/2014,1876.23,1849.23,1849.23,1873.91,14.1
3/5/2014,1876.53,1871.11,1874.05,1873.81,13.89
3/6/2014,1881.94,1874.18,1874.18,1877.03,14.21
3/7/2014,1883.57,1870.56,1878.52,1878.04,14.11
3/10/2014,1877.87,1867.04,1877.86,1877.17,14.2
3/11/2014,1882.35,1863.88,1878.26,1867.63,14.8
3/12/2014,1868.38,1854.38,1866.15,1868.2,14.47
3/13/2014,1874.4,1841.86,1869.06,1846.34,16.22
3/14/2014,1852.44,1839.57,1845.07,1841.13,17.82
3/17/2014,1862.3,1842.81,1842.81,1858.83,15.64
3/18/2014,1873.76,1858.92,1858.92,1872.25,14.52
3/19/2014,1874.14,1850.35,1872.25,1860.77,15.12
3/20/2014,1873.49,1854.63,1860.09,1872.01,14.52
3/21/2014,1883.97,1863.46,1874.53,1866.52,15
3/24/2014,1873.34,1849.69,1867.67,1857.44,15.09
3/25/2014,1871.87,1855.96,1859.48,1865.62,14.02
3/26/2014,1875.92,1852.56,1867.09,1852.56,14.93
3/27/2014,1855.55,1842.11,1852.11,1849.04,14.62
3/28/2014,1866.63,1850.07,1850.07,1857.62,14.41
3/31/2014,1875.18,1859.16,1859.16,1872.34,13.88
4/1/2014,1885.84,1873.96,1873.96,1885.52,13.1
4/2/2014,1893.17,1883.79,1886.61,1890.9,13.09
4/3/2014,1893.8,1882.65,1891.43,1888.77,13.37
4/4/2014,1897.28,1863.26,1890.25,1865.09,13.96
4/7/2014,1864.04,1841.48,1863.92,1845.04,15.57
4/8/2014,1854.95,1837.49,1845.48,1851.96,14.89
4/9/2014,1872.43,1852.38,1852.64,1872.18,13.82
4/10/2014,1872.53,1830.87,1872.28,1833.08,15.89
4/11/2014,1835.07,1814.36,1830.65,1815.69,17.03
4/14/2014,1834.19,1815.8,1818.18,1830.61,16.11
4/15/2014,1844.02,1816.29,1831.45,1842.98,15.61
4/16/2014,1862.31,1846.01,1846.01,1862.31,14.18
4/17/2014,1869.63,1856.72,1861.73,1864.85,13.36
4/21/2014,1871.89,1863.18,1865.79,1871.89,13.25
4/22/2014,1884.89,1872.57,1872.57,1879.55,13.19
4/23/2014,1879.75,1873.91,1879.32,1875.39,13.27
4/24/2014,1884.06,1870.24,1881.97,1878.61,13.32
4/25/2014,1877.72,1859.7,1877.72,1863.4,14.06
4/28/2014,1877.01,1850.61,1865,1869.43,13.97
